,EMA,CMO,MINUSDM,PLUSDM,CLOSE,CLOSEL1,CLOSEL2,CLOSEL3,3O,CMB,UP_DOWN
12996,50902.36943963402,9.935440432897117,1285.8140521158975,1744.5146098507005,50919.17,50886.35,50807.4,50645.41,0,0,0
12997,50900.843778716495,8.673957692242713,1254.693349510101,1657.2888793581656,50886.35,50807.4,50645.41,50682.97,0,0,0
12998,50891.94437121969,5.605500397331486,1191.9586820345958,1615.1444353902584,50807.4,50645.41,50682.97,50802.76,0,0,0
12999,50868.464907294,-0.46445189860272673,1379.360747932866,1534.3872136207456,50645.41,50682.97,50802.76,50847.48,0,0,1
13000,50850.79872564696,0.9254199301968768,1310.3927105362227,1457.6678529397084,50682.97,50802.76,50847.48,50744.9,0,0,1
13001,50846.22360891868,5.32265593689566,1244.8730750094117,1503.2444602927221,50802.76,50847.48,50744.9,50659.91,0,0,1
13002,50846.343265212134,6.945631299390041,1234.0394212589372,1428.082237278086,50847.48,50744.9,50659.91,50600.02,0,0,0
13003,50836.6820018586,2.6950092226378213,1172.3374501959904,1356.6781254141817,50744.9,50659.91,50600.02,50781.75,0,0,0
13004,50819.84657311016,-0.7454881616744921,1113.7205776861908,1288.8442191434726,50659.91,50600.02,50781.75,50986.34,0,1,0
13005,50798.91070900443,-3.1522023673624022,1263.3345488018842,1224.402008186299,50600.02,50781.75,50986.34,50889.15,0,0,1
13006,50797.27635576591,4.262679561029994,1502.5478213617873,1163.1819077769842,50781.75,50986.34,50889.15,50852.83,0,0,1
13007,50815.28241712154,11.777829404090962,1427.420430293698,1412.2528123881382,50986.34,50889.15,50852.83,50960.01,0,0,0
13008,50822.31742501473,7.555963398147305,1356.0494087790132,1341.6401717687313,50889.15,50852.83,50960.01,50609.58,0,0,0
13009,50825.22338453714,5.981332383761901,1372.5269383400614,1274.5581631802947,50852.83,50960.01,50609.58,50399.66,0,0,1
13010,50838.06020505741,10.071003293279567,1303.9005914230584,1295.08025502128,50960.01,50609.58,50399.66,50378.41,0,0,0
13011,50816.30018552813,-4.2615792028633965,1505.1755618519067,1230.326242270216,50609.58,50399.66,50378.41,50523.25,0,0,0
13012,50776.62016785879,-11.52592469642077,1648.7067837593122,1168.8099301567051,50399.66,50378.41,50523.25,50028.5,0,0,0
13013,50738.69538996748,-12.235519666966194,1646.9414445713448,1110.36943364887,50378.41,50523.25,50028.5,49675.56,0,0,1
